에픽키친 Epic Kitchen,부산시,금정구,금정구 장전동 312-3,010-3239-0034,True
더롯지 The Lodge Bar,부산시,동래구,동래구 명륜동 549-15,051-555-5822,True
돈 킬 마이 바이브 Don't Kill My Vibe,부산시,해운대구,해운대구 우동 532-22,070-7612-5019,False
도머 Dormer,부산시,해운대구,해운대구 우동 618-45,051-747-7741,True
바 빈끌로 Bar Vinculo,부산시,해운대구,해운대구 중동 1394-302,010-9944-1259,False
아티크 Attic,부산시,해운대구,해운대구 중동 1394-328,,False
파복스 해운대 Pavox Haeundae,부산시,해운대구,해운대구 해운대해변로 257,051-731-0435,True
어센틱 Authentic,부산시,해운대구,해운대구 해운대해변로 257,,False
스페이스바 Space Bar,부산시,해운대구,해운대구 센텀중앙로 90,051-782-3346,False
파복스 부산 서면 Pavox,부산시,부산진구,부산진구 부전동 225-5,051-802-2166,True
우드사이드 Wood Side,부산시,부산진구,부산진구 부전동 522-5,051-803-2775,True
클럽 에덴 Club Eden,부산시,부산진구,부산진구 전포동 354-5,010-2355-8876,False
심야술집 각,부산시,수영구,수영구 수영로476번길 19,,False
바 스터드 Bar Stird,부산시,수영구,수영구 민락동 166-13,070-8762-5769,True
696 Bar,부산시,수영구,수영구 민락동 217-17,051-752-0696,False
슬란지바 Slainte Mhath,부산시,남구,남구 대연동 427-17,051-625-8885,False
바텐더 Bartender,부산시,북구,북구 덕천1길 10,010-4055-3802,True
애프터 비원 After B1,대구시,중구,중구 삼덕동1가 31-2,053-254-3337,True
밀키웨이 Milkyway,대구시,중구,중구 삼덕동1가 52-5,010-8557-1928,True
바 A31 Bar A31 오리지날,대구시,중구,중구 삼덕동2가 30-7,,True
노킹 온 헤븐스도어 Knocking on heaven's door,대구시,중구,중구 삼덕동2가 139-8,053-254-5882,True
공평주 公平酒,대구시,중구,중구 공평동 81-6,053-253-4865,True
펜트 76 Pent 76,대구시,중구,중구 북성로2가 59-2,010-4070-0076,False
소나무,대구시,중구,중구 동덕로 56-5,053-422-1341,True
아로마 바 Aroma Bar,대구시,중구,중구 달성로 72 -11,,False
펠리키타스 Felicitas,대구시,남구,남구 봉덕동 688-31,053-473-3369,False
비 원 B1,대구시,수성구,수성구 두산동 680,010-2098-3148,True
하프 문 Half Moon,대구시,수성구,수성구 두산동 702,053-763-3568,False
파라다이스 시티 루빅 Paradise City Rubik,인천시,중구,중구 영종해안남로 321길 186,1833-8855,False
파라다이스 시티 크로마 뮤직 라운지,인천시,중구,중구 영종해안남로 321길 186,1833-8855,False
로어스 다이닝 바 Rawers Dining Bar,인천시,남동구,남동구 구월동 1171-24,070-7623-2020,True
온더바 On The Bar,인천시,부평구,부평구 부평동 206-1,032-505-2558,True
철문,인천시,부평구,부평구 부평동 204-79,010-3636-3699,True
로즈힐 Rose Hill,인천시,서구,서구 푸른로 16번길 17,010-7721-6539,False
라이바리,인천시,미추홀구,미추홀구 용현동 193-5,010-6694-8399,False
더 부즈 The Booze 제주,제주도,제주시,제주시 노형동 3782-1,064-747-0045,True
정글북 By 앨리스,제주도,제주시,제주시 연동 263-15,064-710-8246,False
허클베리핀,제주도,제주시,제주시 노형동 742,064-742-1884,False
블랙바 Black Bar Jeju,제주도,서귀포시,서귀포시 솔동산로 27,064-733-2727,False
아도니스 바 Bar Adonis,대전시,중구,중구 대흥동 213-1,042-257-8123,True
더 쉘터 The Shelter,대전시,서구,서구 둔산동 1102,042-482-2843,True
애정결핍,대전시,서구,서구 갈마동 1206,042-537-4598,True
오드비 Eau de Vie,대전시,유성구,유성구 봉명동 677-1,010-3852-1352,True
럭키스트라이크 송촌동,대전시,대덕구,대덕구 송촌동 465-3,,True
바 차가운 새벽,전라북도,전주시,전주시 완산구 전동3가 2-241,,False
진주도가,전라북도,전주시,전주시 완산구 중앙동 1가 61-3,063-287-3392,True
앙팡테리블 ENFANT TERRIBLE,전라북도,군산시,군산시 개복동 9-1,010-7640-1031,True
바 세컨드 룸 Bar Second Room,전라북도,군산시,군산시 수송동 832-5,010-3355-7006,True
바 아스타 Bar Astar,강원도,강릉시,강릉시 교동 1821-12,033-642-4309,True
바앤라운지 Bar & Lounge,강원도,춘천시,춘천시 효자3동 628-17,033-244-7284,True
믹스테이블 Mix Table,강원도,춘천시,춘천시 퇴계로 129-19,010-3592-3993,True
비 앤 아일레이 Bee & Islay,충청남도,천안시,천안시 서북구 두정동 923,041-563-5061,True
발렌타인 바 Ballatine's Bar,충청남도,홍성군,홍성군 홍성읍 월산리 839-2,010-2885-4078,False
멀린 Bar Merlin,울산시,남구,남구 달동 1276-2,052-267-2018,True
앙투라지 Entourage,울산시,남구,남구 달동 1258-6,010-6777-2169,False
소 퍼플 2 So Purple ver.2,광주시,북구,북구 용봉동 159-2,010-8605-7788,True
르뱅 Le Bain,광주시,동구,동구 장동 67-14,010-7252-7950,True
스틸룸 Still Room,경상북도,경주시,경주시 원효로 87,054-741-7001,True
마이빈 My Bin,경상북도,포항시,포항시 북구 두호동 1008-1,054-247-1238,True
사운드가든 Sound Garden,경상남도,진주시,진주시 가좌동 1445-7,010-6478-2248,True
까미노까사 KaMino a casa,경상남도,거제시,거제시 고현동 961-163,010-6275-8963,True
비스트로 긴 Bistro Gin,전라남도,순천시,순천시 조례동 1721-1,061-727-2759,True
더 클래식 The Classic,전라남도,순천시,순천시 남신월 1길 8-11,010-2100-6182,True
바_이올렛 Bar Eolet,충청북도,청주시,청주시 서원구 사창동 156-15,043-902-0707,True
